source_id,paper_title,venue,year,table_id,source_url,dataset,dataset_version,task,metric,feature_condition,split_protocol,model,mean,std,unit,n_runs,comparison_level,notes,mean_fraction,std_fraction
platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,squirrel_filtered,hgb_filtered_iclr2023,node_classification,accuracy,native,hgb_fixed_10,ResNet,36.55,1.82,percent,10,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.3655,0.0182
platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,chameleon_filtered,hgb_filtered_iclr2023,node_classification,accuracy,native,hgb_fixed_10,ResNet+SGC,41.01,4.54,percent,10,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.41009999999999996,0.0454
platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,squirrel_filtered,hgb_filtered_iclr2023,node_classification,accuracy,native,hgb_fixed_10,ResNet+SGC,38.36,1.97,percent,10,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.3836,0.0197
platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,chameleon_filtered,hgb_filtered_iclr2023,node_classification,accuracy,native,hgb_fixed_10,ResNet+adj,38.67,3.87,percent,10,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.38670000000000004,0.0387
platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,squirrel_filtered,hgb_filtered_iclr2023,node_classification,accuracy,native,hgb_fixed_10,ResNet+adj,38.37,1.99,percent,10,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.3837,0.0199
platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,chameleon_filtered,hgb_filtered_iclr2023,node_classification,accuracy,native,hgb_fixed_10,GCN,40.89,4.12,percent,10,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.4089,0.0412
platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,squirrel_filtered,hgb_filtered_iclr2023,node_classification,accuracy,native,hgb_fixed_10,GCN,39.47,1.47,percent,10,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.3947,0.0147
platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,chameleon_filtered,hgb_filtered_iclr2023,node_classification,accuracy,native,hgb_fixed_10,SAGE,37.77,4.14,percent,10,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.37770000000000004,0.0414
platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,squirrel_filtered,hgb_filtered_iclr2023,node_classification,accuracy,native,hgb_fixed_10,SAGE,36.09,1.99,percent,10,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.36090000000000005,0.0199
platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,chameleon_filtered,hgb_filtered_iclr2023,node_classification,accuracy,native,hgb_fixed_10,GAT,39.21,3.08,percent,10,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.3921,0.0308
platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,squirrel_filtered,hgb_filtered_iclr2023,node_classification,accuracy,native,hgb_fixed_10,GAT,35.62,2.06,percent,10,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.35619999999999996,0.0206
platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,chameleon_filtered,hgb_filtered_iclr2023,node_classification,accuracy,native,hgb_fixed_10,GAT-sep,39.26,2.5,percent,10,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.3926,0.025
platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,squirrel_filtered,hgb_filtered_iclr2023,node_classification,accuracy,native,hgb_fixed_10,GAT-sep,35.46,3.1,percent,10,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.3546,0.031
platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,chameleon_filtered,hgb_filtered_iclr2023,node_classification,accuracy,native,hgb_fixed_10,GT,38.87,3.66,percent,10,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.3887,0.0366
platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,squirrel_filtered,hgb_filtered_iclr2023,node_classification,accuracy,native,hgb_fixed_10,GT,36.3,1.98,percent,10,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.363,0.019799999999999998
platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,chameleon_filtered,hgb_filtered_iclr2023,node_classification,accuracy,native,hgb_fixed_10,GT-sep,40.31,3.01,percent,10,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.4031,0.0301
platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,squirrel_filtered,hgb_filtered_iclr2023,node_classification,accuracy,native,hgb_fixed_10,GT-sep,36.66,1.63,percent,10,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.3666,0.0163
platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,chameleon_filtered,hgb_filtered_iclr2023,node_classification,accuracy,native,hgb_fixed_10,H2GCN,26.75,3.64,percent,10,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.2675,0.0364
platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,squirrel_filtered,hgb_filtered_iclr2023,node_classification,accuracy,native,hgb_fixed_10,H2GCN,35.1,1.15,percent,10,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.35100000000000003,0.0115
platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,chameleon_filtered,hgb_filtered_iclr2023,node_classification,accuracy,native,hgb_fixed_10,CPGNN,33.0,3.15,percent,10,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.33,0.0315
platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,squirrel_filtered,hgb_filtered_iclr2023,node_classification,accuracy,native,hgb_fixed_10,CPGNN,30.04,2.03,percent,10,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.3004,0.0203
platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,chameleon_filtered,hgb_filtered_iclr2023,node_classification,accuracy,native,hgb_fixed_10,GPR-GNN,39.93,3.3,percent,10,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.3993,0.033
platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,squirrel_filtered,hgb_filtered_iclr2023,node_classification,accuracy,native,hgb_fixed_10,GPR-GNN,38.95,1.99,percent,10,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.3895,0.0199
platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,chameleon_filtered,hgb_filtered_iclr2023,node_classification,accuracy,native,hgb_fixed_10,FSGNN,40.61,2.97,percent,10,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.4061,0.0297
platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,squirrel_filtered,hgb_filtered_iclr2023,node_classification,accuracy,native,hgb_fixed_10,FSGNN,35.92,1.32,percent,10,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.3592,0.0132
platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,chameleon_filtered,hgb_filtered_iclr2023,node_classification,accuracy,native,hgb_fixed_10,GloGNN,25.9,3.58,percent,10,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.259,0.0358
platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,squirrel_filtered,hgb_filtered_iclr2023,node_classification,accuracy,native,hgb_fixed_10,GloGNN,35.11,1.24,percent,10,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.35109999999999997,0.0124
platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,chameleon_filtered,hgb_filtered_iclr2023,node_classification,accuracy,native,hgb_fixed_10,FAGCN,41.9,2.72,percent,10,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.419,0.027200000000000002
platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,squirrel_filtered,hgb_filtered_iclr2023,node_classification,accuracy,native,hgb_fixed_10,FAGCN,41.08,2.27,percent,10,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.4108,0.0227
platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,chameleon_filtered,hgb_filtered_iclr2023,node_classification,accuracy,native,hgb_fixed_10,GBK-GNN,39.61,2.6,percent,10,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.3961,0.026000000000000002
platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,squirrel_filtered,hgb_filtered_iclr2023,node_classification,accuracy,native,hgb_fixed_10,GBK-GNN,35.51,1.65,percent,10,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.35509999999999997,0.0165
platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,chameleon_filtered,hgb_filtered_iclr2023,node_classification,accuracy,native,hgb_fixed_10,JacobiConv,39.0,4.2,percent,10,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.39,0.042
platonov_iclr2023_filtered,A Critical Look at the Evaluation of GNNs under Heterophily: Are We Really Making Progress?,ICLR,2023,filtered Chameleon/Squirrel table,https://arxiv.org/abs/2302.11640,squirrel_filtered,hgb_filtered_iclr2023,node_classification,accuracy,native,hgb_fixed_10,JacobiConv,29.71,1.66,percent,10,exact,Filtered graph version; do not compare with original Geom-GCN Chameleon/Squirrel.,0.29710000000000003,0.0166
